,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
723,1,0,0,0,23,1,0,0,0,0,0,0,0,0,0,1,2,616,747,1
6312,1,0,0,0,50,1,0,1,2,2,0,2,2,2,1,1,1,102,4672,1
1141,1,0,0,1,56,1,0,2,1,1,1,1,1,1,0,1,3,337,6500,0
5529,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,334,3589,0
5764,1,1,0,0,53,1,2,1,2,0,0,2,0,2,2,0,2,1467,4659,0
2762,1,0,0,0,18,1,0,1,0,0,2,2,2,2,2,0,0,1571,2174,0
5560,1,0,1,0,58,1,0,1,0,2,2,2,0,2,0,0,1,1475,4736,0
5042,1,0,1,1,11,1,0,2,1,1,1,1,1,1,1,0,3,329,2980,0
2928,1,0,1,1,65,1,0,1,2,2,0,2,0,2,2,0,0,1494,5304,0
645,1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,1483,1474,1
5966,1,0,1,0,37,1,2,1,0,2,2,2,0,2,0,1,2,1574,3532,1
3,1,0,0,0,40,0,1,0,2,0,2,2,0,0,1,0,0,570,1400,0
4170,1,0,1,0,70,1,2,1,2,2,2,2,2,2,2,0,0,267,6158,0
467,1,0,1,1,70,1,2,1,0,2,0,0,2,0,1,1,2,1391,5256,0
4324,1,0,0,0,35,1,0,0,2,0,2,0,0,2,0,0,2,972,2379,0
1063,1,0,0,0,2,1,0,0,2,0,0,2,2,0,0,0,0,888,4996,0
6126,1,1,0,0,11,1,0,1,0,0,2,0,2,2,0,1,1,1510,1303,1
2870,1,0,1,0,53,1,2,1,0,0,2,2,2,2,2,0,2,149,4890,0
2397,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,1364,6282,1
3517,1,0,1,0,68,1,0,1,2,2,2,2,2,2,1,1,0,178,5789,1
2563,1,1,0,0,18,1,2,1,0,2,2,0,2,2,0,0,3,113,2303,1
5622,1,0,0,0,16,1,2,1,0,0,2,2,2,2,0,1,3,75,2121,1
1605,1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,324,402,0
6788,1,0,0,1,18,1,0,2,1,1,1,1,1,1,0,0,3,349,3909,0
2709,1,1,1,0,36,0,1,0,0,2,2,0,2,2,0,1,2,742,1851,0
1312,1,0,0,0,43,1,2,0,2,0,0,2,0,2,1,1,0,1038,3137,0
3448,1,0,1,1,34,1,0,0,0,0,0,2,0,2,0,0,1,876,1931,1
3812,1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,0,326,3044,0
2362,1,0,1,1,44,0,1,0,2,0,0,0,0,2,0,1,2,533,1393,0
1975,1,0,0,0,14,1,0,2,1,1,1,1,1,1,2,0,3,325,3343,0
3514,1,0,1,1,57,1,2,1,2,0,2,2,2,2,2,1,2,199,5255,0
1761,1,0,0,0,54,1,2,2,1,1,1,1,1,1,2,1,1,385,931,0
5401,1,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,3,342,5143,0
5637,1,0,1,1,61,1,2,1,0,0,2,0,0,2,1,0,1,1402,4660,0
2472,1,0,1,0,64,1,2,0,2,2,2,2,0,0,2,0,1,1037,3959,0
4007,1,0,1,0,51,1,2,2,1,1,1,1,1,1,2,0,0,410,823,0
1493,1,0,0,0,3,1,0,1,2,0,2,0,0,0,0,1,0,1194,5995,0
1169,1,1,0,0,68,0,1,0,0,2,2,0,2,0,1,1,1,590,2610,0
232,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,1291,6175,1
66,1,0,1,0,42,1,2,1,0,2,0,0,0,0,1,1,2,1182,3157,0
125,1,0,0,0,27,1,0,1,2,0,0,2,2,0,2,1,2,1376,2632,0
5350,1,0,1,1,49,1,2,0,2,2,0,0,0,2,2,0,0,1013,3175,0
1976,1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,1463,6393,1
6356,1,0,0,0,2,1,0,1,2,0,2,0,2,2,1,1,2,1564,125,0
2075,1,1,0,0,52,1,2,1,0,0,2,0,2,2,0,1,2,21,4629,0
3086,1,0,0,0,9,1,2,1,0,0,2,2,0,2,0,1,0,1505,1116,0
6106,1,0,0,0,12,1,0,0,2,0,2,0,0,0,0,1,3,765,249,1
6285,1,0,0,0,19,0,1,0,2,0,0,2,2,2,1,0,1,754,657,0
5870,1,0,1,1,45,1,2,2,1,1,1,1,1,1,0,1,0,414,638,1
2797,1,0,0,0,23,1,2,1,0,0,2,0,2,2,0,1,2,19,2858,1
5126,1,0,1,0,53,1,2,1,2,2,2,2,2,0,0,1,2,56,4860,0
364,1,0,0,0,10,1,0,1,0,0,0,2,0,0,0,1,0,1129,673,0
3287,1,0,1,1,11,1,2,1,0,0,0,2,2,2,1,1,2,19,1451,1
4123,1,1,1,0,28,1,0,1,0,0,0,0,0,0,0,0,1,1049,2076,0
525,1,0,0,0,48,1,0,1,2,0,2,0,2,0,1,0,2,1422,4006,0
4821,1,0,1,0,52,0,1,0,0,0,2,2,2,2,1,1,0,744,2553,0
55,1,1,0,0,10,1,2,1,0,0,0,0,2,2,0,1,2,1501,1274,1
638,1,1,1,1,52,1,2,1,2,0,2,0,2,2,1,1,0,85,4778,1
302,1,0,0,0,34,1,0,1,0,0,2,2,0,2,0,1,2,1405,3083,0
5811,1,0,1,0,58,1,2,0,0,2,2,0,2,2,2,0,0,1222,4184,0
6591,1,0,0,0,12,1,0,1,0,0,0,0,0,0,0,1,1,1015,620,1
4720,1,1,0,0,61,1,2,1,0,0,2,2,2,2,1,0,2,40,5306,0
2055,1,0,0,0,40,1,2,1,2,0,2,2,2,2,0,1,1,159,4200,0
5376,1,0,0,0,10,1,2,2,1,1,1,1,1,1,1,0,3,371,3618,0
5145,1,0,1,1,63,1,2,2,1,1,1,1,1,1,1,1,1,410,1216,0
4432,1,0,0,0,31,0,1,0,2,2,0,2,0,0,2,1,3,556,714,0
3644,1,0,0,1,33,1,2,2,1,1,1,1,1,1,2,0,3,396,10,0
4143,1,0,0,0,18,1,2,1,0,0,0,0,0,2,0,1,2,1295,1675,1
2878,1,0,1,0,15,1,0,1,0,0,2,0,2,0,0,1,0,1339,1416,0
4202,1,0,1,0,2,1,0,2,1,1,1,1,1,1,1,0,0,325,1469,0
2286,1,1,1,0,71,1,0,0,0,0,2,2,0,2,0,1,1,920,4788,0
2296,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,613,3814,0
5932,1,0,1,0,45,1,0,1,0,0,2,0,2,2,0,1,2,1481,4211,1
6113,1,0,0,0,14,1,2,1,0,0,0,0,0,0,0,0,3,1117,1022,0
5524,1,0,1,1,40,1,0,0,2,0,0,2,0,0,2,0,0,756,2211,0
6558,1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,0,0,338,2845,1
5585,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,319,1481,1
6208,1,0,1,0,58,1,2,0,2,2,2,2,0,2,2,1,0,1220,4104,0
3122,1,1,1,1,65,1,0,2,1,1,1,1,1,1,1,0,0,323,361,0
4156,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,328,1489,0
671,1,0,1,1,49,1,2,2,1,1,1,1,1,1,2,0,1,407,606,0
1719,1,0,0,0,23,1,0,1,0,2,2,2,2,2,0,1,2,149,2762,0
2947,1,0,1,1,44,1,0,1,0,2,2,0,2,0,0,1,1,1405,3808,0
899,1,0,1,0,46,1,2,1,2,2,0,0,0,2,0,1,1,1480,4164,0
6822,1,1,1,0,26,1,0,1,0,0,0,0,0,2,0,1,1,1210,2130,1
6090,1,0,1,1,65,1,0,1,2,2,2,0,2,2,2,1,1,60,5554,0
760,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,349,1622,0
1906,1,0,0,0,35,0,1,0,0,2,0,2,0,0,1,0,1,511,692,0
4042,1,0,0,0,45,1,0,0,0,2,0,0,0,0,0,1,2,707,2268,0
3823,1,0,1,0,70,1,2,0,2,2,2,2,0,2,2,0,0,1181,4758,0
4164,1,0,1,1,70,1,2,1,0,2,2,2,2,2,2,0,1,205,5986,0
5971,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,1,333,674,0
3579,1,0,1,1,35,1,2,1,0,0,2,0,0,0,0,1,2,1228,2859,0
2832,1,0,1,0,35,1,2,0,0,2,0,2,2,0,1,0,1,1034,2526,0
5449,1,0,1,1,64,1,0,1,0,2,2,2,2,2,2,0,0,58,5439,0
4892,1,1,0,0,13,1,2,1,0,0,0,0,2,0,0,1,2,1286,1265,0
2180,1,1,1,0,69,1,0,1,0,2,2,2,0,2,2,1,1,1502,5323,0
2128,1,0,1,1,36,1,2,0,2,2,2,0,2,0,0,1,1,1102,2626,0
3177,1,0,1,1,70,0,1,0,2,0,2,2,2,0,2,0,3,658,3055,0
4854,1,0,1,1,10,0,1,0,0,2,2,0,2,0,1,0,1,636,6071,0
4637,1,1,1,0,69,1,0,0,2,2,0,2,2,0,1,1,0,1039,4244,0
5115,1,0,1,0,41,1,0,0,2,2,2,2,0,0,2,0,3,945,2649,0
4261,1,0,0,0,53,1,0,0,0,2,0,2,0,0,1,1,3,756,2726,0
2017,1,0,1,0,32,1,0,2,1,1,1,1,1,1,2,0,0,341,5742,0
1358,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,1022,5695,0
2150,1,0,0,0,14,1,2,1,0,0,0,0,0,2,0,1,2,1281,1246,0
1252,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,322,1483,0
4719,1,0,0,0,30,1,2,1,0,0,0,0,0,2,0,1,2,1297,2663,1
4858,1,0,1,1,53,1,0,0,2,2,0,2,0,0,1,0,3,839,3042,0
3037,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,1,340,5553,0
388,1,0,0,0,39,1,2,1,0,0,2,0,0,2,0,1,3,1405,3475,0
235,1,0,0,0,12,1,2,0,0,2,0,0,0,0,0,1,3,751,269,1
770,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,1,342,2008,0
673,1,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,1,393,4180,0
249,1,0,0,0,37,1,2,1,2,2,2,0,0,2,1,1,2,1565,3653,0
3419,1,0,1,1,66,1,0,1,0,2,0,2,2,0,2,1,3,1439,5202,0
1823,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,1,1088,784,1
6729,1,0,1,1,65,1,0,0,0,0,2,2,2,2,2,1,0,1071,4196,0
4544,1,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,2,1215,6021,1
6568,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,327,548,0
2048,1,1,0,0,14,1,0,1,0,0,2,0,2,2,0,1,0,1527,1663,1
5264,1,1,1,0,66,0,1,0,0,0,2,0,0,0,1,1,1,445,1754,0
4178,1,0,1,1,65,0,1,0,2,2,2,2,0,2,2,1,3,791,3372,0
2724,1,0,1,1,59,1,0,2,1,1,1,1,1,1,1,0,0,332,447,0
6391,1,0,1,1,32,1,2,0,0,2,2,0,2,2,1,0,1,1183,2470,0
1460,1,0,0,0,45,1,2,1,0,2,2,0,0,0,0,1,2,1305,3616,1
5989,1,1,1,0,23,1,2,1,0,0,0,0,2,2,0,1,2,1484,2418,1
404,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,1,3,327,3581,0
384,1,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,0,152,4285,0
6319,1,1,1,0,50,0,1,0,0,0,0,0,0,0,0,1,0,395,661,0
6449,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,324,1485,0
5580,1,0,0,0,43,1,0,2,1,1,1,1,1,1,1,0,0,332,11,0
5336,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,315,1477,0
4158,1,0,1,1,33,1,2,2,1,1,1,1,1,1,2,0,3,400,6506,0
5358,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,3,318,2874,0
223,1,0,1,0,34,1,0,0,0,0,0,2,0,0,0,0,3,681,1326,1
2193,1,0,0,1,52,1,0,2,1,1,1,1,1,1,1,1,3,357,437,0
4469,1,0,0,0,46,1,0,1,2,2,2,2,0,0,1,1,1,1399,3878,0
1824,1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,0,339,736,0
6467,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,1112,5941,0
2871,1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,1321,431,1
9,1,0,0,1,59,1,0,0,2,2,0,0,0,0,1,0,0,786,3022,0
1944,1,0,0,1,71,0,1,0,0,0,0,0,0,0,0,0,3,406,1766,1
1838,1,1,0,0,50,1,2,1,0,2,0,0,0,2,0,1,2,1398,4183,0
5713,1,1,0,0,44,1,2,0,2,2,2,2,0,2,2,0,1,1231,3473,0
4485,1,0,1,0,63,1,2,0,2,2,2,2,2,2,2,0,0,1431,4963,0
6342,1,0,1,0,42,1,2,1,0,2,2,0,2,2,0,1,2,76,4320,0
1581,1,0,0,0,14,0,1,0,0,2,0,2,0,0,0,1,3,511,5916,0
2956,1,0,0,0,47,1,0,1,0,2,2,0,2,2,0,1,2,1565,4268,0
6233,1,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,3,347,4704,0
5024,1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,3,404,1337,0
5320,1,0,0,1,31,1,0,0,2,2,0,2,0,0,2,0,1,876,1942,0
3775,1,1,0,0,36,1,2,1,0,0,2,0,2,2,0,1,2,1554,3577,1
4835,1,0,1,0,62,1,2,1,2,0,2,0,2,2,0,1,2,79,5386,0
4136,1,0,1,0,42,1,0,2,1,1,1,1,1,1,1,0,0,331,6427,0
2779,1,0,0,0,72,1,2,1,0,0,0,0,2,0,0,1,2,1306,5815,1
2745,1,1,1,0,1,1,2,1,0,0,0,0,2,0,0,1,2,1320,6240,1
5127,1,0,0,0,64,1,2,1,2,2,2,2,2,2,1,1,0,300,5921,1
667,1,0,0,0,44,0,1,0,0,0,2,0,0,0,0,1,0,452,839,0
357,1,0,1,0,61,1,2,1,0,2,0,2,2,2,2,1,2,99,5392,0
5063,1,0,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,1249,1418,1
1353,1,0,1,1,63,1,0,2,1,1,1,1,1,1,1,1,2,340,652,0
3330,1,1,0,0,47,1,2,1,0,0,2,0,2,2,0,1,2,1542,4162,1
3637,1,0,0,0,72,1,0,2,1,1,1,1,1,1,0,0,3,338,1308,1
3584,1,0,1,0,71,1,0,1,2,0,0,0,0,0,0,1,3,1111,5250,0
6336,1,0,1,1,53,1,2,1,0,0,0,0,0,0,0,1,2,1097,3437,0
5645,1,0,1,0,61,1,2,0,2,0,0,0,2,0,1,1,1,954,3731,0
6190,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,1214,6020,1
3512,1,1,0,0,47,1,2,2,1,1,1,1,1,1,1,0,0,396,475,0
5795,1,0,0,0,33,1,2,1,2,2,0,0,2,2,0,1,2,122,3457,0
5348,1,0,0,1,18,0,1,0,2,0,0,0,2,0,1,1,1,558,6486,0
6763,1,1,1,1,69,1,2,0,0,2,2,2,0,2,1,1,0,1070,4323,0
4298,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,629,4172,0
3284,1,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,1297,2923,0
2933,1,0,1,1,65,1,2,2,1,1,1,1,1,1,2,1,0,376,1149,0
4175,1,0,1,1,58,1,0,2,1,1,1,1,1,1,1,0,3,341,415,0
5268,1,0,1,1,66,1,2,0,2,0,2,2,2,2,2,0,0,1337,5038,0
1852,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,632,3905,1
6851,1,0,1,1,32,1,2,1,0,0,2,2,2,0,2,1,0,1490,3125,0
133,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,502,3032,1
5236,1,0,0,0,36,1,0,1,0,2,0,2,2,0,1,1,2,1388,3211,0
823,1,0,0,0,45,1,0,0,0,0,2,2,2,0,0,1,1,911,2760,0
6395,1,0,1,1,36,1,2,1,0,0,2,2,2,2,1,1,2,48,3596,1
1214,1,0,0,0,11,1,2,1,0,0,0,0,0,2,0,1,0,1319,961,1
504,1,0,0,1,66,1,2,0,2,2,2,2,2,0,2,1,1,1193,4572,0
4285,1,0,1,1,40,1,2,0,2,2,0,2,2,0,2,0,1,1088,2927,0
1996,1,0,1,1,64,1,0,0,2,0,2,2,0,2,2,0,3,979,3924,0
1958,1,0,0,0,17,1,2,1,0,2,2,0,0,0,0,1,0,1296,1679,0
6519,1,0,1,1,60,1,2,1,0,2,0,0,0,2,1,1,2,1424,4760,0
3709,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,695,4234,0
4849,1,0,0,0,36,0,1,0,0,0,2,0,2,2,1,1,2,707,1699,0
4748,1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,339,3949,0
4268,1,0,1,1,29,1,0,1,0,2,0,2,2,0,1,1,2,1391,2748,0
3522,1,0,1,1,31,1,0,2,1,1,1,1,1,1,1,0,1,329,5356,0
4186,1,0,0,1,59,1,2,1,0,0,2,2,2,2,2,1,2,75,5261,0
5301,1,0,1,1,22,1,2,1,0,0,2,0,0,2,0,1,2,1381,2345,1
2923,1,0,0,0,50,1,0,1,2,0,2,0,2,0,0,0,3,1393,3947,0
3486,1,0,0,0,42,1,2,1,2,2,0,0,2,0,1,0,0,1488,3863,0
3141,1,1,0,0,12,1,0,1,0,2,2,2,0,2,0,1,1,1494,1345,1
1155,1,0,1,0,68,1,2,0,0,2,2,2,2,0,2,0,1,1133,4402,0
4312,1,0,1,1,27,1,0,0,0,2,2,2,2,2,2,0,1,1246,2253,0
510,1,1,1,1,13,1,0,1,2,0,2,2,0,2,1,0,1,1478,1372,0
1680,1,0,1,1,52,1,2,2,1,1,1,1,1,1,1,1,3,385,800,0
6381,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,324,1485,0
5615,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,337,1610,1
3719,1,0,0,0,21,1,0,2,1,1,1,1,1,1,1,0,1,304,4461,0
3236,1,0,0,0,8,1,2,0,0,2,0,0,0,0,0,0,2,769,6275,0
6172,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,1021,5260,1
1540,1,0,1,1,60,1,0,1,0,2,2,0,0,0,0,1,1,1210,4135,0
1217,1,0,1,0,59,1,2,2,1,1,1,1,1,1,1,1,1,371,829,0
2681,1,0,1,0,41,0,1,0,2,0,2,2,0,0,2,0,1,554,1403,0
2993,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,341,1614,0
6313,1,0,0,0,12,1,0,1,0,0,2,0,2,2,0,1,2,1509,1573,1
1191,1,0,1,1,29,1,2,0,2,2,2,2,0,0,2,1,1,1002,2137,0
5772,1,0,1,1,66,1,2,0,0,2,2,2,2,2,2,1,0,1243,4640,0
5293,1,0,0,0,27,1,2,1,2,0,0,0,0,0,1,0,0,1206,2254,0
4846,1,0,0,0,67,1,0,1,0,0,0,0,0,0,0,0,0,1002,4123,0
4330,1,0,0,0,11,1,0,1,0,2,2,0,0,0,0,1,2,1169,885,1
732,1,0,1,1,18,1,0,1,0,2,0,0,0,0,0,1,2,1121,1500,0
7033,1,0,0,0,32,1,0,1,0,0,0,0,0,0,0,1,1,1009,2272,0
6518,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,615,3816,1
2982,1,0,1,1,48,1,0,2,1,1,1,1,1,1,1,1,1,350,142,0
5161,1,0,0,1,16,1,0,0,0,2,0,2,0,0,0,0,2,746,574,0
2616,1,0,1,1,56,1,0,0,0,0,0,0,0,0,0,1,0,601,2250,1
1167,1,0,0,0,19,1,2,0,0,0,0,0,0,0,1,1,1,711,538,0
3222,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,607,209,0
5588,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,673,4142,1
2938,1,0,1,0,49,1,2,1,0,2,0,2,0,2,1,0,0,1541,4274,0
4491,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,1,328,1489,0
3140,1,0,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,1140,225,0
143,1,0,0,0,61,1,2,1,2,2,0,0,0,0,1,1,1,1285,4419,0
3577,1,0,0,0,30,1,0,0,0,2,0,2,0,2,1,1,3,940,2145,1
4946,1,0,0,0,34,1,0,1,0,0,0,0,2,0,0,1,2,1224,2948,1
2782,1,0,1,1,32,1,2,0,2,0,2,2,2,2,2,1,0,1307,2860,0
717,1,0,0,0,26,1,2,1,0,0,0,0,0,2,0,1,0,1312,2318,0
4360,1,1,1,0,25,1,2,1,2,0,0,0,2,0,0,0,2,1386,2435,0
4171,1,0,0,0,72,1,0,2,1,1,1,1,1,1,0,1,3,312,1415,1
6804,1,0,1,1,45,1,0,1,2,0,2,0,0,2,0,1,3,1404,3690,0
4492,1,0,1,1,50,1,2,2,1,1,1,1,1,1,2,1,0,377,422,0
1365,1,0,1,0,55,0,1,0,0,2,0,0,0,2,0,1,0,562,2103,1
6414,1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,1,401,14,0
5999,1,0,0,0,29,1,2,1,2,0,2,2,2,2,2,1,2,168,3443,0
6205,1,0,1,0,37,1,2,1,0,2,2,0,2,0,0,1,0,1497,3386,1
5392,1,0,1,1,60,0,1,0,0,2,2,2,0,0,2,0,0,535,2032,0
5917,1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,1,3,332,4843,0
2914,1,0,0,0,26,1,0,0,0,0,0,0,2,2,1,1,0,929,1640,0
6936,1,0,1,1,45,1,2,1,0,2,0,0,0,0,0,1,2,1207,3295,1
5644,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,2,1135,5821,1
2143,1,1,1,0,24,1,2,0,0,0,2,0,2,2,2,0,2,1108,1797,0
1571,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,334,1607,0
2786,1,0,0,1,20,1,0,0,2,2,0,0,0,0,1,0,3,787,1018,0
2967,1,0,1,0,55,1,2,1,2,2,2,2,2,2,2,0,2,245,5241,0
2504,1,0,0,0,12,1,0,1,2,0,0,0,0,0,0,1,2,1125,1468,1
5988,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,0,354,2267,0
3465,1,0,0,0,34,1,0,0,0,0,0,0,0,0,0,1,2,627,1595,0
675,1,1,0,0,62,1,2,1,2,0,2,2,2,2,2,1,2,195,5642,0
2808,1,0,1,1,12,1,0,1,2,0,0,0,2,2,0,0,2,1533,1396,0
3267,1,0,1,1,42,1,0,2,1,1,1,1,1,1,1,0,3,334,6450,0
3974,1,0,1,0,31,1,2,0,2,0,2,0,2,2,1,0,3,1189,2519,0
616,1,0,0,0,71,0,1,0,0,0,0,0,0,0,0,1,1,401,1430,0
2896,1,0,0,0,5,1,0,2,1,1,1,1,1,1,1,1,2,332,2183,0
2082,1,0,0,1,14,1,2,2,1,1,1,1,1,1,0,0,3,390,3949,0
753,1,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,338,0,0
3969,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1018,5455,0
1066,1,0,1,0,42,1,0,2,1,1,1,1,1,1,2,0,3,326,6489,0
3913,1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,1,392,1448,0
5287,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,344,1617,0
5536,1,0,0,0,72,0,1,0,0,0,0,0,2,0,0,1,1,489,2554,1
5387,1,0,0,0,34,0,1,0,0,0,0,2,0,0,0,0,2,458,336,0
5732,1,1,0,0,11,1,0,1,2,0,0,0,0,2,0,1,2,1345,1108,0
3498,1,0,0,0,38,1,0,1,2,0,0,0,0,0,0,1,2,1115,2778,1
5052,1,0,0,1,10,1,0,0,0,0,0,0,0,0,0,1,1,622,5757,0
1568,1,1,0,0,3,1,2,1,0,2,2,2,2,2,0,1,2,213,341,0
2427,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,510,3036,1
1687,1,0,1,1,4,1,2,2,1,1,1,1,1,1,1,0,3,423,2731,0
851,1,0,0,1,48,1,2,0,2,2,0,2,2,2,2,1,3,1302,3790,0
3546,1,0,1,0,69,1,2,0,2,0,2,2,2,2,2,0,2,1263,4998,0
895,1,0,0,0,24,1,2,1,2,2,0,0,0,2,0,1,1,1478,2328,0
5878,1,0,0,0,23,1,0,2,1,1,1,1,1,1,1,0,3,357,4354,0
335,1,0,1,1,65,1,2,0,0,2,2,2,0,2,1,1,0,1127,4426,1
1348,1,0,1,0,2,1,0,1,0,0,0,0,2,0,0,1,2,1203,6233,1
1015,1,0,1,1,4,1,0,0,0,0,0,0,0,2,1,0,1,736,5480,1
6516,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,659,4054,1
6956,1,1,0,0,64,1,2,0,2,2,0,2,0,0,2,1,0,923,3624,0
2479,1,0,1,1,52,1,2,0,2,2,0,2,0,2,2,1,1,1128,3630,0
2265,1,0,0,0,4,1,2,1,0,2,2,2,2,2,0,1,3,232,694,1
2959,1,0,1,1,20,1,2,1,2,2,0,2,2,0,0,0,2,15,2421,0
2141,1,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,2,336,2952,0
3118,1,0,0,0,39,1,0,2,1,1,1,1,1,1,1,0,1,323,6161,0
5188,1,1,1,0,24,1,2,1,0,0,0,2,2,2,0,1,2,29,2521,0
6642,1,0,0,0,18,1,0,0,2,2,0,2,2,2,0,1,3,1184,1503,0
3506,1,0,0,0,11,1,2,1,2,0,2,0,0,0,0,1,2,1294,1131,0
1679,1,1,0,1,67,1,0,0,0,0,0,0,0,0,0,1,3,624,2979,0
2294,1,0,0,0,4,1,2,1,0,2,2,0,2,2,0,1,2,128,465,1
4070,1,1,1,0,51,1,2,1,0,0,0,0,0,0,0,1,2,1091,3464,0
4992,1,0,1,0,47,0,1,0,0,2,0,0,0,0,0,1,1,449,953,0
559,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,666,4139,0
1081,1,1,1,0,41,1,2,1,0,0,2,0,2,2,0,1,2,1563,3887,0
1012,1,0,0,0,72,1,0,1,0,0,0,2,2,2,0,1,0,1510,6120,0
6760,1,0,0,1,34,1,0,0,2,0,0,0,0,0,0,1,2,668,1397,1
6070,1,0,1,1,58,1,2,0,0,0,2,2,2,2,2,1,0,1224,4209,0
5177,1,1,1,0,30,1,2,1,0,0,0,0,0,2,0,1,2,1281,2625,1
119,1,0,1,1,20,1,2,1,0,2,0,2,0,0,0,1,1,1303,1769,0
4752,1,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,342,4065,0
6718,1,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,3,1111,1718,1
4465,1,0,0,0,25,0,1,0,0,0,2,0,2,2,1,1,2,681,947,0
4869,1,0,0,0,8,1,2,1,0,2,0,0,0,0,0,1,3,1215,452,0
5315,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,621,3820,1
5691,1,0,0,0,34,1,0,2,1,1,1,1,1,1,1,0,3,332,5376,0
3124,1,0,1,1,65,1,0,0,2,2,0,2,2,2,2,0,0,1257,4766,0
2660,1,0,0,1,5,1,0,0,2,0,0,0,0,0,0,1,1,718,5319,0
5173,1,0,1,1,34,1,0,0,0,0,0,0,0,0,0,0,2,605,1188,0
6448,1,0,0,0,54,1,2,1,0,0,2,2,2,2,1,1,2,87,5051,1
6457,1,0,1,1,9,0,1,0,2,0,2,0,2,0,1,0,1,598,5984,0
